kind,model,dim,param,seed_tag,n,alpha,intercept,alpha_lo,alpha_hi,R2,kendall_tau,spearman_rho,slope_theil_sen,grid_label,size_label
unitary,random2body,d=2,kappa=0.40,0xe6e83eb7,600,0.7683812497649019,-0.673461274720663,0.702294697644074,0.8340678413373271,0.49793401233623735,0.5210016694490818,0.7105238625662849,0.8062082540850255,kappa=0.40,"nS=2,nE=3"
unitary,random2body,d=2,kappa=0.60,0x7139af4b,600,0.2358172271366076,-0.4277387714362362,0.14204772156928272,0.3305127188776816,0.0555003435085748,0.12247078464106843,0.183078341884283,0.19021306567577626,kappa=0.60,"nS=2,nE=3"
unitary,random2body,d=2,kappa=0.80,0x93d5fa14,600,0.12236501316694089,-0.39117886319040823,0.029871077377656024,0.20871318747516027,0.014617652586475072,0.06280467445742904,0.0924160344889847,0.100387756320341,kappa=0.80,"nS=2,nE=3"
unitary,random2body,d=2,kappa=0.40,0xd748440f,600,0.3647426906375988,-0.4471515381444014,0.27781647002598897,0.4598505544917365,0.11946169059664236,0.22353923205342238,0.3302112505868071,0.38006284102922616,kappa=0.40,"nS=3,nE=2"
unitary,random2body,d=2,kappa=0.60,0x19a24d37,600,0.1648740088963187,-0.2819889972484679,0.10268290486342628,0.23272371406269585,0.04638331172017518,0.13747356705620478,0.20580057166825463,0.16564203346069462,kappa=0.60,"nS=3,nE=2"
unitary,random2body,d=2,kappa=0.80,0x04ebe7f1,600,0.2570131465483512,-0.36556029590565775,0.17285827550632368,0.34950775727482447,0.05508483684660648,0.13175292153589316,0.19601748893746926,0.23404350505596808,kappa=0.80,"nS=3,nE=2"
unitary,random2body,d=2,kappa=0.40,0x5622a10a,600,0.9542715622460761,-0.7714820370083179,0.9115111019068297,0.9981285864015326,0.7618602461223731,0.6728992765720645,0.8579637721215891,0.9740479325931006,kappa=0.40,"nS=2,nE=4"
unitary,random2body,d=2,kappa=0.60,0x08db6db7,600,0.31045452105942967,-0.4613266854616199,0.18575457689740393,0.438371104657974,0.06006477799021703,0.10989426822481914,0.16081094669707416,0.21769020378607926,kappa=0.60,"nS=2,nE=4"
unitary,random2body,d=2,kappa=0.80,0x950266eb,600,0.4439621785159459,-0.5142735847284988,0.33893267637622243,0.5488354837441909,0.12430903593196796,0.22089037284362825,0.3267896299711943,0.43391335677437276,kappa=0.80,"nS=2,nE=4"
unitary,random2body,d=2,kappa=0.40,0x2d8a2266,600,0.6171617234926178,-0.6413013317691205,0.5415729957604544,0.6921290501348883,0.33150002720193195,0.37597106288258203,0.5355102097505826,0.6185543275487594,kappa=0.40,"nS=3,nE=3"
unitary,random2body,d=2,kappa=0.60,0x6b50fed8,600,0.5713809633758631,-0.6049848938606507,0.48956526198133626,0.6488596509640111,0.3384210420727576,0.35654980523094043,0.5060772391034419,0.5483080430356092,kappa=0.60,"nS=3,nE=3"
unitary,random2body,d=2,kappa=0.80,0x4f06a0e1,600,0.23046035056455888,-0.3692966052133518,0.15229280484502034,0.3069427199455137,0.062481093030122725,0.13127434613244296,0.19432592868313522,0.1862737586953791,kappa=0.80,"nS=3,nE=3"
unitary,random2body,d=2,kappa=0.40,0x3cba3ca1,600,0.667376089201143,-0.6133136706949959,0.5832124602690764,0.7474733698207834,0.3487351405416368,0.4027601558152476,0.5697726938130383,0.6737736085962914,kappa=0.40,"nS=4,nE=2"
unitary,random2body,d=2,kappa=0.60,0xe10b0480,600,0.45207979596616016,-0.38032417605888336,0.33304290639472717,0.5673899252058157,0.10101672128059258,0.18559821925431272,0.2746794296650824,0.42227434495112603,kappa=0.60,"nS=4,nE=2"
unitary,random2body,d=2,kappa=0.80,0xed936818,600,0.32501419844033663,-0.32114773135091046,0.21627186355215575,0.441970632725138,0.0710493080312874,0.13965498052309405,0.20760668779635494,0.27453500139613446,kappa=0.80,"nS=4,nE=2"
unitary,random2body,d=2,kappa=0.40,0xafe0bddb,600,0.8596311959287004,-0.8739349294485719,0.8152019403642461,0.9021558699460105,0.7214226569864383,0.6555703951029492,0.8359657665715737,0.8876728224696961,kappa=0.40,"nS=3,nE=4"
unitary,random2body,d=2,kappa=0.60,0x95a24fa8,600,0.5442823391566943,-0.6147882860629263,0.4660875833573647,0.6256119666338518,0.2734606312197203,0.30300500834724536,0.442159839332887,0.47657608239482285,kappa=0.60,"nS=3,nE=4"
unitary,random2body,d=2,kappa=0.80,0xa6ee4a01,600,0.34065805294867585,-0.45979397352974855,0.24504816626889678,0.43944200350685586,0.11167771522668635,0.17929883138564273,0.2658050716807546,0.2851551253078302,kappa=0.80,"nS=3,nE=4"
unitary,random2body,d=2,kappa=0.40,0x3da2ce1e,600,0.7924464602835503,-0.7897360212943247,0.7314631522720803,0.8541681346870356,0.5609050258628463,0.5316972732331664,0.7196964991569421,0.8151454137526191,kappa=0.40,"nS=4,nE=3"
unitary,random2body,d=2,kappa=0.60,0xad8ba9c8,600,0.42008850001732223,-0.48263232484789653,0.32589778728789065,0.514346704521392,0.16986589802140117,0.23354479688369503,0.3496474712429756,0.3752099631634488,kappa=0.60,"nS=4,nE=3"
unitary,random2body,d=2,kappa=0.80,0x9c2396ca,600,0.28088311698120516,-0.35839640904442105,0.20322125578583264,0.3581376699038662,0.10087764745499883,0.1831719532554257,0.27142930952585975,0.24850402491790402,kappa=0.80,"nS=4,nE=3"
unitary,random2body,d=2,kappa=0.40,0x74592432,600,0.9074269194830432,-0.9518320771859029,0.8763131643916642,0.9375609081580152,0.8680527430999363,0.7672342793544796,0.9258665718515883,0.9174773580385811,kappa=0.40,"nS=3,nE=5"
unitary,random2body,d=2,kappa=0.60,0x4dc8a69e,600,0.7581631707181189,-0.80117266953319,0.6896033853181075,0.8233766585243074,0.4675798081171916,0.4581858653311074,0.6411105586404405,0.7527688078293584,kappa=0.60,"nS=3,nE=5"
unitary,random2body,d=2,kappa=0.80,0x139e4bf8,600,0.40886270782479234,-0.5243274715065822,0.3251942714830519,0.4972708522306667,0.13194527145144197,0.21954368391764048,0.32410028916746986,0.39950666209197905,kappa=0.80,"nS=3,nE=5"
unitary,random2body,d=2,kappa=0.40,0xed2f998e,600,0.8280960531551422,-0.9171781651970509,0.7792258962315068,0.8812442531494288,0.6736801245853298,0.6249638286032276,0.8191559420998391,0.8561539117389843,kappa=0.40,"nS=4,nE=4"
unitary,random2body,d=2,kappa=0.60,0x86dc9048,600,0.4105074248538284,-0.5166046989586605,0.34685312156282805,0.4750147143477268,0.2229496585451063,0.30486366165831935,0.44243472898535824,0.4093158880049027,kappa=0.60,"nS=4,nE=4"
unitary,random2body,d=2,kappa=0.80,0x58790459,600,0.4368542563436093,-0.5506437884538251,0.3718130301722782,0.5028251561604419,0.2420173061760994,0.31335559265442403,0.45548604301678614,0.42487544189550275,kappa=0.80,"nS=4,nE=4"
unitary,random2body,d=2,kappa=0.40,0x41ae0e6d,600,0.617392351507919,-0.7097172590228011,0.5529971543107345,0.6843922806612078,0.4140691508225577,0.4597106288258208,0.6350802641118447,0.6706541158587933,kappa=0.40,"nS=5,nE=3"
unitary,random2body,d=2,kappa=0.60,0xe7c082cd,600,0.30585447141242256,-0.3564131669996799,0.22010280118227304,0.39999826420107565,0.10057060618905778,0.1818363939899833,0.26965830460640167,0.26623123531785214,kappa=0.60,"nS=5,nE=3"
unitary,random2body,d=2,kappa=0.80,0x5085f811,600,0.37165192648206585,-0.3794343006311983,0.29216117817819187,0.44916770272426704,0.12382772620327653,0.23446855870895936,0.3506278072994647,0.3854648105925817,kappa=0.80,"nS=5,nE=3"
unitary,random2body,d=2,kappa=0.40,0x0080d70e,600,0.8586371149483452,-1.0127992230448581,0.8261623176291036,0.892181868900227,0.8027125717184039,0.718775737340011,0.8940249834027315,0.8579170851934022,kappa=0.40,"nS=4,nE=5"
unitary,random2body,d=2,kappa=0.60,0xd5e10e55,600,0.7156303686104304,-0.8580061388926913,0.6595291330668991,0.7701363817112274,0.5259628199169054,0.5153032832498609,0.705497848605135,0.7348951718477292,kappa=0.60,"nS=4,nE=5"
unitary,random2body,d=2,kappa=0.80,0x4e364344,600,0.4210888892039676,-0.551946709210199,0.35543092434645956,0.48171308024088144,0.23418427879693104,0.30136894824707844,0.43066452962369334,0.41577636353974173,kappa=0.80,"nS=4,nE=5"
unitary,random2body,d=2,kappa=0.40,0x44351e5d,600,0.7587643545235828,-0.9431715220387364,0.723838858163245,0.795674097479707,0.7611580805671617,0.6900500834724541,0.8660495168042134,0.7836414769629327,kappa=0.40,"nS=5,nE=4"
unitary,random2body,d=2,kappa=0.60,0x210ce2b7,600,0.5439571415512782,-0.6689132037960861,0.47622775471581885,0.6189519745879674,0.30014944953337164,0.35619365609348913,0.5115797543882066,0.5403962014766154,kappa=0.60,"nS=5,nE=4"
unitary,random2body,d=2,kappa=0.80,0x01175f32,600,0.38957596792329724,-0.47615345091622285,0.3134888419868429,0.46540739434262846,0.15755336869596226,0.2348692264885921,0.3473421870616307,0.36977054035397494,kappa=0.80,"nS=5,nE=4"
unitary,pswap,d=2,kappa=0.40,0x9822c9e8,600,0.13429408170840448,-1.5117342641492413,0.12686128769699426,0.14327205173401117,0.9562857234556164,0.9999999999999999,0.9999999999999999,0.17508417981130558,kappa=0.40,"nS=1,nE=1"
unitary,pswap,d=2,kappa=0.60,0x70e902f4,600,0.15033235811478438,-1.2819999991859954,0.1414349934187781,0.16078167086955455,0.9437656725555902,0.9999999999999999,0.9999999999999999,0.19993059072093639,kappa=0.60,"nS=1,nE=1"
unitary,pswap,d=2,kappa=0.80,0x562bb045,600,0.1729499314442972,-1.0960150260227968,0.16409253347026986,0.18352455098706286,0.9453431067281441,0.9999999999999999,0.9999999999999999,0.22444091417254608,kappa=0.80,"nS=1,nE=1"
unitary,pswap,d=2,kappa=0.40,0x65b4dae4,600,0.37467654794242367,-1.24076814849329,0.33823652924698644,0.41333369145176285,0.6838766290298499,0.7056204785754034,0.8881686893574703,0.3896018936121266,kappa=0.40,"nS=1,nE=2"
unitary,pswap,d=2,kappa=0.60,0x7273ff14,600,0.3902270982620712,-1.0905262915527703,0.35127483557211925,0.4300960611458922,0.712604302166781,0.7222148024485252,0.8994761652115699,0.3882064908326189,kappa=0.60,"nS=1,nE=2"
unitary,pswap,d=2,kappa=0.80,0xb4548f0b,600,0.38828675210287483,-0.9959062286381802,0.35580387136568215,0.4263406229173861,0.6892067531145301,0.7092042292710072,0.8907203631121197,0.41106329911646255,kappa=0.80,"nS=1,nE=2"
unitary,pswap,d=2,kappa=0.40,0x2809f5a1,600,0.3171245635937012,-1.2381824622398576,0.28714454790025107,0.34536888940763816,0.8748827655831335,0.9010016694490818,0.9863835177319936,0.2838873454883977,kappa=0.40,"nS=2,nE=1"
unitary,pswap,d=2,kappa=0.60,0xb6dfb956,600,0.3320997650133663,-1.0737932758012807,0.3128243032319596,0.3535234087410919,0.8998290265471245,0.9189204229271006,0.990876863546843,0.32243049035859905,kappa=0.60,"nS=2,nE=1"
unitary,pswap,d=2,kappa=0.80,0x89c35ab8,600,0.3846602405134911,-0.9098013682094828,0.36419844377331917,0.4063179457673289,0.9143801622529625,0.9286143572621034,0.9921323114786429,0.36432159224722593,kappa=0.80,"nS=2,nE=1"
unitary,pswap,d=2,kappa=0.40,0x42295ab9,600,0.5405535866954413,-1.0470781387084662,0.5128710417725558,0.5662521175862848,0.8371134029850587,0.7626377295492488,0.9156520990336084,0.573611066115826,kappa=0.40,"nS=1,nE=3"
unitary,pswap,d=2,kappa=0.60,0xcdb8117b,600,0.536115263788591,-0.9805644725163768,0.5028159363316332,0.5674421383372479,0.8187452575561788,0.7560823594880356,0.9161503781954949,0.5882869615303157,kappa=0.60,"nS=1,nE=3"
unitary,pswap,d=2,kappa=0.80,0x184bdd19,600,0.5336187465490031,-0.9190281494974081,0.49224074482518565,0.5772955617412726,0.7882019399247328,0.7456649972175848,0.9096686935241485,0.6072706906996514,kappa=0.80,"nS=1,nE=3"
unitary,pswap,d=2,kappa=0.40,0xe6885e60,600,0.30633675505638736,-1.2561339318699098,0.2728170315653618,0.34412842422637785,0.5118037105311162,0.5231051752921535,0.704154011538921,0.3479891172747982,kappa=0.40,"nS=2,nE=2"
unitary,pswap,d=2,kappa=0.60,0x628be5ed,600,0.36814126002353026,-1.0493804530016098,0.3384523620635787,0.4019242043842509,0.5886002415593288,0.5657762938230384,0.7559409331692588,0.3774126216294382,kappa=0.60,"nS=2,nE=2"
unitary,pswap,d=2,kappa=0.80,0xca84b1cc,600,0.39034457148703905,-0.9200820422774636,0.36362518042689823,0.4166988932551141,0.6855013833508535,0.626677796327212,0.8169192692201923,0.401353833766229,kappa=0.80,"nS=2,nE=2"
unitary,pswap,d=2,kappa=0.40,0x7bcbedee,600,0.37117893671969815,-1.1573692465777288,0.35056558232217194,0.39028698580127597,0.9511874039405774,0.9406677796327211,0.994395539987611,0.33584708140938735,kappa=0.40,"nS=3,nE=1"
unitary,pswap,d=2,kappa=0.60,0x59cd3ef6,600,0.40627222667455337,-0.9898628069152134,0.3916565790168602,0.42119854229993897,0.9605413660125953,0.9472342793544796,0.9958555440431779,0.37517334178750683,kappa=0.60,"nS=3,nE=1"
unitary,pswap,d=2,kappa=0.80,0xbb5bb208,600,0.4476335526328521,-0.8586022894237226,0.4300100493928158,0.46461941932681916,0.9631775364973836,0.9512298274902615,0.9960031555643208,0.4200868628659439,kappa=0.80,"nS=3,nE=1"
unitary,pswap,d=2,kappa=0.40,0xd3bba61b,600,0.47684797131609974,-1.1217187405761344,0.44694167588644723,0.5088043541140026,0.7477977202247252,0.6974513077351141,0.8667984077733548,0.5200654478612242,kappa=0.40,"nS=2,nE=3"
unitary,pswap,d=2,kappa=0.60,0x9a51df70,600,0.4893729239669529,-1.0177621990870598,0.46164756060573925,0.5178275498583945,0.7730009225729094,0.6991318864774624,0.874110594751652,0.5209591009907677,kappa=0.60,"nS=2,nE=3"
unitary,pswap,d=2,kappa=0.80,0x9ada8213,600,0.5232052503650721,-0.922427457106866,0.49727174415753944,0.549736829135995,0.7863324438379881,0.7036505286588759,0.8784787179964388,0.5519492758630415,kappa=0.80,"nS=2,nE=3"
unitary,pswap,d=2,kappa=0.40,0x377f91a3,600,0.31832523017706577,-1.2473819444136327,0.2843542680754328,0.3525214564252643,0.41666089808963924,0.43176405119643846,0.6056742379839943,0.32515344883279057,kappa=0.40,"nS=3,nE=2"
unitary,pswap,d=2,kappa=0.60,0xc2a44eab,600,0.3641500255382021,-1.057261836937856,0.335554603956098,0.3935179372981068,0.47548049662411607,0.46080133555926545,0.6374539929277581,0.3668865147149447,kappa=0.60,"nS=3,nE=2"
unitary,pswap,d=2,kappa=0.80,0xf1786014,600,0.375370756283956,-0.9430328563406102,0.3472013576826726,0.40179588525412413,0.5563242648044063,0.5091930996104619,0.6957755993766648,0.37794598973031146,kappa=0.80,"nS=3,nE=2"
unitary,pswap,d=2,kappa=0.40,0x7f367462,600,0.5741616204809831,-1.0483810821926045,0.5485737416769026,0.5979002217790933,0.8537267396805338,0.7609126321647189,0.9186440517890326,0.593678434360954,kappa=0.40,"nS=2,nE=4"
unitary,pswap,d=2,kappa=0.60,0x84b56264,600,0.6055882840469065,-0.9705771377633235,0.5846084068966422,0.6259969361027242,0.8925752051387362,0.813355592654424,0.9529630360084331,0.6220329810762508,kappa=0.60,"nS=2,nE=4"
unitary,pswap,d=2,kappa=0.80,0x648bbdf3,600,0.6630925352771461,-0.9012131262341359,0.6448167827082241,0.6814800480305638,0.9084076932160894,0.8093823038397329,0.948286689685249,0.6678714062513182,kappa=0.80,"nS=2,nE=4"
unitary,pswap,d=2,kappa=0.40,0x4651b223,600,0.48953410710216766,-1.1022724477953827,0.44987187804197304,0.5273804206865547,0.580136650356507,0.5799888703394547,0.7629840638446217,0.5175990407267523,kappa=0.40,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.60,0xfe4bc937,600,0.5273502566075967,-0.9914948954020762,0.49052755118179975,0.5631951898635682,0.6508008651588155,0.6100946021146355,0.7919098664162956,0.5621029658790626,kappa=0.60,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.80,0x0c4ca5a8,600,0.5145173923889851,-0.9187686798626961,0.4840930117574708,0.5465511291369277,0.6557625084688705,0.6104841402337228,0.8015188931080364,0.5357552977447178,kappa=0.80,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.40,0x2097ded4,600,0.21203158587413537,-1.3490828799538999,0.1774515892167478,0.24950649158635382,0.15990919339360588,0.25348914858096827,0.37887821910616415,0.2083612084559478,kappa=0.40,"nS=4,nE=2"
unitary,pswap,d=2,kappa=0.60,0xd980acbc,600,0.2765789806263119,-1.1170883325136984,0.24470870743941645,0.30750886486655005,0.32126992142742217,0.3789872008903728,0.5461752393756649,0.2785952640088478,kappa=0.60,"nS=4,nE=2"
unitary,pswap,d=2,kappa=0.80,0x739040a5,600,0.3124774738460448,-0.9657299170361922,0.27962726566586377,0.34580585971195765,0.3604224609900625,0.39955481357818584,0.5710775863266286,0.30376894066956456,kappa=0.80,"nS=4,nE=2"
unitary,pswap,d=2,kappa=0.40,0xd507681a,600,0.5902439604755899,-1.0575527363412391,0.5539811366431296,0.6264729320180643,0.777979117348401,0.7175514746800222,0.8893216370045472,0.6225341678974579,kappa=0.40,"nS=3,nE=4"
unitary,pswap,d=2,kappa=0.60,0x5a10e5a0,600,0.614631123078345,-0.9935674165327796,0.587846805702355,0.6418454553090521,0.8141074552046695,0.7389315525876461,0.9025378403828899,0.6362553457372349,kappa=0.60,"nS=3,nE=4"
unitary,pswap,d=2,kappa=0.80,0x3b40dd5d,600,0.6240208942440281,-0.9480920360255292,0.594313969685348,0.6552949636632427,0.8352663670698708,0.7642292710072341,0.9225113958649884,0.6461214024435875,kappa=0.80,"nS=3,nE=4"
unitary,pswap,d=2,kappa=0.40,0x338ae19e,600,0.38856803745890284,-1.1924148167800928,0.3415714963251346,0.43994027953516807,0.35481510348889533,0.4435392320534224,0.6118160883780233,0.43691309900143593,kappa=0.40,"nS=4,nE=3"
unitary,pswap,d=2,kappa=0.60,0x5232442b,600,0.45285053873671494,-1.0342775189026427,0.41225214456974696,0.4927063735786519,0.5193210958702972,0.5276126878130216,0.710302973063814,0.47761045955834813,kappa=0.60,"nS=4,nE=3"
unitary,pswap,d=2,kappa=0.80,0x6b2bb258,600,0.46894921885012997,-0.940254005988119,0.43590443146343877,0.5026613425287961,0.5487923908061514,0.5588202559821925,0.7453402370562139,0.5085187901876501,kappa=0.80,"nS=4,nE=3"
unitary,pswap,d=2,kappa=0.40,0xdb0ffb4b,600,0.6213889920022302,-1.0520167429963025,0.6004358471810098,0.6425219446015514,0.8736699946697304,0.7771730662214802,0.9301715838099549,0.6219642670191854,kappa=0.40,"nS=3,nE=5"
unitary,pswap,d=2,kappa=0.60,0x5b9b9c49,600,0.6648539994387203,-0.9956105828890855,0.6471608192849821,0.6827660089573364,0.9063460908782913,0.8073789649415692,0.9486474684651902,0.6687589398746652,kappa=0.60,"nS=3,nE=5"
unitary,pswap,d=2,kappa=0.80,0x77e8fd0e,600,0.679333212423059,-0.9642729704150311,0.6614292273520933,0.6957436799289762,0.9157183362312785,0.8096494156928212,0.9475384653846259,0.6820304651387248,kappa=0.80,"nS=3,nE=5"
unitary,pswap,d=2,kappa=0.40,0xc6bf26ce,600,0.6059473227319249,-1.06400331342308,0.5710700141528515,0.6397452771681266,0.7060223682871092,0.6586199220923761,0.8386534962597118,0.6264432754493676,kappa=0.40,"nS=4,nE=4"
unitary,pswap,d=2,kappa=0.60,0xda92830b,600,0.6345412449369773,-1.0097010588507345,0.6007718730769442,0.6674202488245223,0.7359518557609235,0.6637395659432387,0.8424976180489391,0.6417583759321163,kappa=0.60,"nS=4,nE=4"
unitary,pswap,d=2,kappa=0.80,0x6994818b,600,0.6229741826469165,-0.9685302949205781,0.5921333493863984,0.6518771128027153,0.766846843784335,0.6786421814134668,0.8574254372928811,0.63509968730468,kappa=0.80,"nS=4,nE=4"
unitary,pswap,d=2,kappa=0.40,0x3063aff6,600,0.2426373867360042,-1.3098864423873635,0.18925774909200146,0.2918009474665275,0.15200833461757046,0.28099053978853644,0.39659793499426377,0.2727003490931095,kappa=0.40,"nS=5,nE=3"
unitary,pswap,d=2,kappa=0.60,0xb3d37835,600,0.31815114387212323,-1.092223283450233,0.27500143691431084,0.3603000051569387,0.27582326655713296,0.3507289927657206,0.49970605473904084,0.3304017974119817,kappa=0.60,"nS=5,nE=3"
unitary,pswap,d=2,kappa=0.80,0x69b923c8,600,0.37317646065054483,-0.9556877522271348,0.3367379874972765,0.4116823581561939,0.3508076797514844,0.42506399554813573,0.5962232117311436,0.3861320146756235,kappa=0.80,"nS=5,nE=3"
unitary,pswap,d=2,kappa=0.40,0x0ae119a0,600,0.6523052424823766,-1.0589051895525836,0.6264958997501612,0.6786324328650455,0.8122088721269642,0.7226599888703394,0.8954735429820637,0.6594789737306423,kappa=0.40,"nS=4,nE=5"
unitary,pswap,d=2,kappa=0.60,0x908c2b32,600,0.6761799372416604,-1.0294666235333672,0.6508603038673767,0.7009030072687871,0.8526529823548056,0.7585642737896494,0.9215026152850424,0.6829426730745904,kappa=0.60,"nS=4,nE=5"
unitary,pswap,d=2,kappa=0.80,0x4b5916e2,600,0.6588820268967465,-1.0057108542318984,0.6321186895733891,0.6848700829062188,0.8520404941984019,0.7592097941012799,0.9215069486304127,0.6739399356000628,kappa=0.80,"nS=4,nE=5"
unitary,pswap,d=2,kappa=0.40,0xfb78f4ec,600,0.53426363878822,-1.117686254891131,0.48721708434092975,0.5813282940837898,0.5058403834386779,0.5275904284919309,0.709398914996986,0.5530479866361206,kappa=0.40,"nS=5,nE=4"
unitary,pswap,d=2,kappa=0.60,0x530a85ac,600,0.5347541175955725,-1.0456228042674431,0.4951515828378046,0.5739218741493413,0.5579793228410528,0.5597328881469115,0.7384497179158829,0.5660273142600751,kappa=0.60,"nS=5,nE=4"
unitary,pswap,d=2,kappa=0.80,0x675eb0cd,600,0.5651279108249654,-0.9816698935632323,0.5312276685597093,0.6009283544944459,0.6732749392884385,0.6240511964385086,0.8117250881252446,0.5805620708228596,kappa=0.80,"nS=5,nE=4"
unitary,dephasing,d=2,kappa=0.40,0x7677f884,600,0.17190803645286032,-1.0853161314181745,0.0946915762914481,0.25447406019172303,0.1133384445004253,0.2577184195882026,0.31105103069730744,0.2656554024777942,kappa=0.40,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.60,0xdb4f5473,600,0.31958346774556906,-0.7318136115128219,0.25298133325001165,0.38568436695053354,0.3686368070901048,0.389860879243183,0.4821646171239364,0.3465089629219743,kappa=0.60,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.80,0xa7e334a3,600,0.29073937585186793,-0.5345027508885791,0.2149663415942493,0.36755950002780363,0.2936451014423792,0.3738119087367835,0.4464264622957285,0.34112296365125,kappa=0.80,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.40,0x54062a7a,600,0.49060109924978945,-0.858380518879413,0.43709798019100504,0.5366001431688839,0.6393583767153592,0.525230940456316,0.6459825721738116,0.5300583888831476,kappa=0.40,"nS=1,nE=2"
